更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,上場市場名,事業内容
2024-08-01,東予信用金庫,信用金庫・信用組合・労働金庫,求人なし,愛媛県新居浜市中須賀町1-6-37,1943,理事長 飯尾 泰和,549 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社第二建設センター,リース,求人なし,高知県高知市南新田町3-5,1993,代表取締役 川久保 雄司,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社石松機材リース,リース,求人なし,大阪府大阪市西成区南津守7-5-17,1990,代表取締役 石松 宏文,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,小田原第一信用組合,信託銀行,求人なし,神奈川県小田原市栄町1-5-17,1952,理事長 内藤 良一,134 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社猿投観葉,リース,求人なし,愛知県豊田市猿投町丸子36,1982,代表取締役 柴田 征充,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,川之江信用金庫,信用金庫・信用組合・労働金庫,求人なし,愛媛県四国中央市川之江町1706-1,1951,理事長 日浦 博基,194 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社島崎総合企画,リース,求人なし,兵庫県豊岡市戸牧355,1987,代表取締役 島崎 三枝,47 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,但馬信用金庫,信用金庫・信用組合・労働金庫,求人なし,兵庫県豊岡市中央町17-8,1949,理事長 森垣 裕孝,836 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,高知信用金庫,信用金庫・信用組合・労働金庫,求人なし,高知県高知市はりまや町2-4-4,1944,代表理事長 山崎 久留美,904 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社錦屋,リース,求人なし,愛知県蒲郡市浜町94-2,1963,代表取締役 伊藤 健二,14 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,大阪貯蓄信用組合,信用金庫・信用組合・労働金庫,求人なし,大阪府大阪市淀川区西三国1-21-40,1952,代表理事 古知 貴惠子,613 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社東部レントオール,リース,求人なし,高知県南国市岡豊町小篭157-1,1992,代表取締役 門田 徹也,15 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ＩＢＮホールディングス株式会社,その他金融,求人なし,兵庫県加古川市加古川町溝之口469-5リオ・レジュール加古川 203－Ａ,2000,代表取締役 畑 正彦,64 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,蒲伸商事株式会社,保険代理店,求人なし,愛知県蒲郡市港町18-25,1953,代表取締役 安藤 敏博,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,但陽信用金庫,信用金庫・信用組合・労働金庫,求人なし,兵庫県加古川市加古川町溝之口772,1950,代表理事 桑田 純一郎,"1,049 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,日火通商株式会社,保険代理店,求人なし,東京都台東区寿2-10-15田原町ビル 6Ｆ,1954,代表取締役 鶴岡 義明,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,尾西信用金庫,信用金庫・信用組合・労働金庫,求人なし,愛知県一宮市篭屋1-4-3,1954,,792 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ファミリコ,保険代理店,無,東京都台東区東上野3-21-6鈴やビル1Ｆ,1989,代表取締役 高山 善弘,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社カーライフ・ヤマト,リース,求人なし,大阪府大阪市鶴見区今津北4-1-18,2000,代表取締役 平松 知也,8 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,トラストジャパン株式会社,その他金融,求人なし,東京都台東区台東1-30-8野崎ビル 8Ｆ,1999,代表取締役 大竹 正,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社クロダ保険,保険代理店,求人なし,宮崎県宮崎市生目台東4-14-8,1997,代表取締役 黒田 福太郎,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ウエノエンタープライズ,生命保険,求人なし,東京都台東区東上野1-9-6上野Ｕ－ＰＡＬビル 7Ｆ,1989,代表取締役 植野 正隆,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,東春信用金庫,信用金庫・信用組合・労働金庫,求人なし,愛知県小牧市中央1-231-1,1952,代表理事 鈴木 義久,"1,089 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ＪＦＥライフ株式会社,保険代理店,求人なし,東京都台東区蔵前2-17-4ＪＦＥ蔵前ビル 7Ｆ,1999,代表取締役 浜野 晃彦,"2,000 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,埼玉ブロック運輸株式会社,リース,無,東京都台東区花川戸2-7-4,1968,代表取締役 漆原 久雄,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,＜建設用クレーンリース業の運営＞■クレーン等の建設用大型車リース■各種重量物据付（クレーンオペレーター）■鉄板リース など 2024年1月doda掲載求人より引用
2024-08-01,株式会社宮崎信販,クレジット・信販（ノンバンク）,求人なし,宮崎県宮崎市高千穂通1-3-30,1963,代表取締役社長 関本 泰三,80 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,中央商事株式会社,保険代理店,求人なし,東京都台東区上野5-3-1中央ビル 7Ｆ,1950,代表取締役 岩田 善行,90 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社沖縄債権回収サービス,債権回収（サービサー）,求人なし,沖縄県那覇市西1-19-7フェアービル 2Ｆ,1999,代表取締役 末吉 直樹,500 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社沖縄海邦銀行,地方銀行,求人なし,沖縄県那覇市久茂地2-9-12,1964,代表取締役頭取 新城 一史,"4,537 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,金秀興産株式会社,保険代理店,求人なし,沖縄県中頭郡西原町字小那覇494-1,1960,代表取締役 呉屋 守將,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アルファー,その他金融,求人なし,鹿児島県鹿児島市照国町15-15ウガワビル 4Ｆ,1982,代表取締役 烏川 義生,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,延岡信用金庫,信用金庫・信用組合・労働金庫,求人なし,宮崎県延岡市南町1-4-3,1923,代表理事 松山 昭,273 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,海銀リース株式会社,金融業界,求人なし,沖縄県那覇市壺川1-12-10かいぎん壺川ビル 2Ｆ,1989,代表取締役 崎山 博之,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ＪＶＣケンウッド・パートナーズ,保険代理店,求人なし,神奈川県横浜市神奈川区守屋町3-12,1979,代表取締役 恩田 茂,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,鹿児島信用金庫,信用金庫・信用組合・労働金庫,求人なし,鹿児島県鹿児島市名山町1-23,1922,理事長 中俣 義公,"4,037 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,鹿児島興業信用組合,信用金庫・信用組合・労働金庫,求人なし,鹿児島県鹿児島市東千石町17-11,1953,理事長 満田 學,660 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,三鷹産業株式会社,その他金融,求人なし,大阪府大阪市北区天神橋1-19-6ミタカビル 7Ｆ,1972,代表取締役 小林 正宜,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,竹中重機株式会社,リース,求人なし,神奈川県大和市柳橋1-2,1969,代表取締役 竹中 敏治,24 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,アーク商事株式会社,その他金融,求人なし,大阪府大阪市北区南森町2-2-2南森町千代田ビル 3Ｆ,1984,代表取締役 金田 泰,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社マックス,その他金融,無,大阪府大阪市中央区本町3-5-7御堂筋本町ビル 7Ｆ,1987,代表取締役 酒井 剛,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,■金融関係、信販会社、企業グループ向けオートリース会社設立の企画・コンサルティング■オートリース会社の営業代行、リース車両の保守・メンテナンス管理・残価保証・買取■フォークリフトの保守・メンテナンス管理・残価保証・買取■上記に付帯または関連する一切の業務※古物商許可証番号 第621020300394号（大阪府公安委員会）※適格請求書発行事業者登録番号 T6120001070553 2024年1月doda掲載求人より引用
2024-08-01,株式会社柘植自動車和合,リース,求人なし,愛知県愛知郡東郷町大字和合字北蚊谷183,1979,代表取締役 柘植 成和,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,きりう不動産信託株式会社,その他金融,求人なし,大阪府大阪市北区中之島3-1-8リバーサイドビル 3Ｆ,1986,代表取締役 桐生 幸之介,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社コマツレンタル宮崎,リース,求人なし,宮崎県宮崎市佐土原町下那珂2957-12,1989,代表取締役 後藤 健治,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社保険ワールド,損害保険,求人なし,兵庫県宍粟市山崎町山田176-3,1966,代表取締役 久保 彰司,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社天望苑,その他金融,求人なし,兵庫県豊岡市城崎町桃島85-3,1989,代表取締役 柿本 安通,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,奄美大島信用金庫,信用金庫・信用組合・労働金庫,求人なし,鹿児島県奄美市名瀬幸町4-18,1954,代表理事 築 愛三,659 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,奄美信用組合,信用金庫・信用組合・労働金庫,求人なし,鹿児島県奄美市名瀬港町12-2,1956,理事長 手島 博久,786 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社古川,損害保険,求人なし,神奈川県海老名市河原口2-25-29,1969,代表取締役 古川 啓道,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,大阪協栄信用組合,信用金庫・信用組合・労働金庫,求人なし,大阪府大阪市中央区日本橋2-9-18,1951,理事長 船曳 真吾,"10,800 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,毎日信用組合,信用金庫・信用組合・労働金庫,求人なし,大阪府大阪市北区梅田3-4-5毎日新聞ビル 9Ｆ,1950,代表理事 立川 剛人,64 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,吾妻商事株式会社,保険代理店,求人なし,東京都墨田区吾妻橋3-5-12ＶＩＬＬＥｎｅｕｖｅ吾妻橋 1Ｆ,1989,代表取締役 小出 誠一郎,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社コーエイ,その他金融,求人なし,大阪府大阪市北区中崎西4-3-32,1966,代表取締役 北角 有,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社山中保険事務所,保険代理店,求人なし,大阪府大阪市北区中之島3-3-23中之島ダイビル 27Ｆ,1950,代表取締役 山中 昭平,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
