更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,上場市場名,平均年齢,従業員数,資本金,企業URL,代表者
2024-08-01,株式会社日本メディックス,医療機器メーカー業界,15,■事業内容： 医療機器の製造販売および輸出入、ME機器の開発およびプランニング,千葉県柏市大島田2-5-1,1976,,47.8,116,100百万円,http://www.nihonmedix.co.jp/,
2024-07-01,リオン株式会社,医療機器メーカー業界,1,■事業内容リオンの音響・振動技術は、さまざまな分野で暮らしとビジネスを支えています。・医療機器事業（補聴器、医用検査機器）、環境機器事業（音響・振動計測器）・微粒子計測器事業（微粒子計測器）の製造・販売およびこれらに関連する部品・機器等の製造・販売・サービス,東京都国分寺市東元町3-20-41,1944,プライム市場,,998,"2,043百万円",https://www.rion.co.jp,
2024-08-01,社会福祉法人同愛会,福祉・介護関連サービス,7,■事業内容：横浜市を中心とした、障がい児および高齢者への総合的な福祉サービスの提供（1）障害者支援施設、障害福祉サービス事業（2）企業へ通う障害者のナイトケアを行うサポートサービス運営（3）職を求める在宅の障害者の為の相談および就職斡旋等（4）居宅介護事業・デイサービス・地域活動ホーム・介護保険事業等（5）高等学校卒業資格の取得を支援する福祉制度併用の高等学院,神奈川県横浜市保土ケ谷区上菅田町金草沢1749,1978,,,824,,https://www.douaikai.com/,
2024-08-01,株式会社スズケン,医薬品卸,4,■概要：医療用医薬品、試薬、医療用機器、医療材料、医療食品などの販売、ならびに医療用機器の開発製造■事業内容： 医薬品卸売事業、地域医療介護支援事業、ヘルスケア製品開発事業、医療関連サービス等事業コア事業である医薬品流通の機能の充実化・効率化を図るとともに、グループ会社においてホルター心電計などの医療機器の開発やホルター心電図解析支援等、医療を支援する様々な事業を立ち上げています。また、健康増進の分野でも新たな価値を創造しています。,愛知県名古屋市東区東片端町8,1946,プライム市場,47.0,3232,"13,546百万円",http://www.suzuken.co.jp/,
2024-08-01,株式会社ワキタ商会,家電 （商社）,無,■医療機器・医療情報システムの提案営業・販売・保守■IT・オフィス機器・情報通信機器やネットワークシステムの提案営業・販売・保守■産業用機材、システムの提案営業・販売・保守■コピー・プリントサービス等のデジタル画像処理■カメラ・写真機材・家電製品等販売 ほか◎創業105年の実績◎愛知・岐阜・三重・石川・富山・福井・長野で約8000社と取引◎富士フイルムやキヤノン等の特約店・代理店 2024年6月doda掲載求人より引用,愛知県名古屋市中区大須4-10-68,1941,,,,30 百万円,"Failed to retrieve page, status code: 410",代表取締役 堀江 大介
2024-08-01,オオサキメディカル株式会社,医療機器メーカー業界,3,■事業内容：医療用衛生材料、医薬品、医薬部外品、医療用具、看護・介護製品、産科製品の製造販売■概要：同社は医療衛生材料メーカーとして長年の信頼と実績を重ねており、国内外の医療現場に必要不可欠な医療用ガーゼ等の衛生材料を主軸に、幅広い商品群を展開しています。,愛知県名古屋市西区玉池町203,1936,,42.0,384,60百万円,https://www.osakimedical.co.jp/,
2024-08-01,東海カプセル株式会社,医薬品メーカー業界,2,■事業内容：・医薬品製造・医薬品製造販売業,静岡県富士市久沢168,1968,,,143,20百万円,http://www.tokai-cap.co.jp/j_top.html,
2024-05-01,アズサイエンス株式会社,医薬品卸,1,科学機器・産業機器・医療機器・医薬品・試薬販売地域社会の健康増進と産業の発展に寄与することに努めています。,長野県松本市村井町西2丁目3番35号,1974,,,403,"6,136万円",https://azscience.jp/,代表取締役社長 鈴木 孝
2024-06-01,エンジニアリングシステム株式会社,医療機器メーカー業界,1,■事業内容：・医療機器／用具の開発、製造、販売,長野県松本市大字笹賀5652-83,1970,,45.0,15,20百万円,http://esform.com,
2024-08-01,ニック株式会社,医療機器メーカー業界,11,■事業内容：車いす・福祉用具の製造、販売、レンタル、住宅改修を通じて豊かなケアライフをお届けしています。,愛知県名古屋市南区豊3-38-7,1977,,35.0,158,10百万円,http://www.nick-corp.com/index.html,
2024-08-01,天藤製薬株式会社,医薬品メーカー業界,3,■事業内容：痔疾用薬専門メーカーとして、業界を常にリードしてきたリーディングカンパニーです。「ボラギノールシリーズ」「ボラザG」といった主力製品を軸に医療用、一般用医薬品を研究開発・製造販売しています。一般用医薬品においては国内トップシェアで、1921年の創業以来、痔疾用薬における圧倒的な製品力を誇っています。,大阪府豊中市新千里東町1-5-3千里朝日阪急ビル,1950,,44.0,192,96百万円,http://www.amato.co.jp/,
2024-07-01,株式会社モリタ製作所,医療機器メーカー業界,5,■概要： 創業100年の歴史を持つ、国内でもトップシェアの歯科機器メーカーです。■事業詳細：「歯の健康を通して人々の健康に奉仕する」という考えのもと、「人にやさしい製品と診療空間の創造」を目指しております。歯科総合診療装置、歯科用Ｘ線撮影装置、歯科用検査機器、超高速エアータービン、レーザー装置、医院内ＬＡＮシステムなどの歯科用機器、座位分娩装置、総合聴覚検査装置などの産婦人科、耳鼻科、眼科用医療器械器具製造販売の事業展開をしています。,京都府京都市伏見区東浜南町680,1939,,42.0,746,395百万円,http://www.jmorita-mfg.co.jp/,
2024-07-01,デンケン・ハイデンタル株式会社,医療機器メーカー業界,7,■事業内容： 歯科医療用機器、材料・理化学機器・電子応用機器の設計、製作、販売■製品の特徴：高い技術力と豊富な経験をもとに、歯科業界・理化学業界で多大な信頼があります。高い熱技術による鋳造機や焼却用ファーネス機器、鋳造用金属や義歯床用樹脂などの材料製品の多くを自社で開発・生産し、顧客のニーズに応えます。 ・歯科機器…世界をリードするKDFの高度な技術は歯科技工の品質向上と省力化に大きな役割を果たします。・歯科材料…歯科技工のニーズを現場目線で開発し、商品化しています。 ・理化学機器…世界を支えるKDFの高い技術力。現場で、その実力を遺憾なく発揮しています。,京都府京都市南区吉祥院石原京道町24-3,2014,,44.0,82,48百万円,https://denken-highdental.co.jp/,
2024-07-01,株式会社松風,医療機器メーカー業界,3,■企業概要：1922年に日本初の高級陶歯（人工歯）を開発した、歯科材料及び歯科用機器の国際的総合メーカーです。2012年3月東証1部に昇格。業界初そして歯科専業では業界唯一の東証上場企業です。■主要製品：（1）歯科材料／人工歯（陶歯・レジン歯）および陶材、歯科用研削・研磨材、歯科用金属、歯科用セメント、歯科用樹脂製品、歯科用埋没材および石膏製品、歯科用ワックス製品ほか（2）歯科用機器／電気炉、鋳造機、咬合器、加圧重合器、歯科用レーザー装置ほか（3）歯科用矯正製品（4）感染予防製品,京都府京都市東山区福稲上高松町11,1922,プライム市場,,499,"5,968百万円",https://www.shofu.co.jp/,
