更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,平均年齢,従業員数,企業URL,資本金,事業内容
2024-08-01,医療法人社団徳田医院,病院・大学病院・クリニック,求人なし,神奈川県横須賀市浦賀6-1-27,1989,理事長 德田政道,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団富永整形外科,病院・大学病院・クリニック,求人なし,神奈川県横須賀市公郷町1-55-1,1990,理事長 富永 俊行,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団峯村皮膚科クリニック,病院・大学病院・クリニック,求人なし,神奈川県横須賀市大滝町2-4山本ビル 5Ｆ,1989,理事長 峯村 協成,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人曙光会,福祉・介護関連サービス,求人なし,神奈川県横須賀市根岸町2-31-13ナヴィール北久里浜 2Ｆ,1999,理事長 稲田 直之,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,97 百万円,
2024-08-01,医療法人社団金子整形外科,病院・大学病院・クリニック,求人なし,神奈川県横須賀市東浦賀1-1-1ＷＡＴＡＮＡＢＥｏｎｅｓビル 5Ｆ,2000,理事長 金子 憲作,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団竹田医院,病院・大学病院・クリニック,求人なし,神奈川県三浦郡葉山町堀内1426-4,2001,理事長 竹田 美雄,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人ベネヴォラ,その他医療関連,求人なし,神奈川県逗子市久木8-20-17,2005,理事長 磯見 卓,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,34 百万円,
2024-08-01,医療法人社団北久里浜脳神経外科,病院・大学病院・クリニック,求人なし,神奈川県横須賀市佐原3-3-12,2006,理事長 山下晃平,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団マキタ歯科クリニック,病院・大学病院・クリニック,求人なし,神奈川県茅ヶ崎市南湖2-13-312Ｆ,2011,理事長 蒔田 哲也,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人あべ小児科医院,病院・大学病院・クリニック,求人なし,埼玉県さいたま市緑区原山1-32-8,1989,理事長 阿部 修,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団えがわ医院,病院・大学病院・クリニック,求人なし,埼玉県さいたま市中央区下落合7-4-15,1991,理事長 穎川 一信,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団木崎診療所,病院・大学病院・クリニック,求人なし,埼玉県さいたま市浦和区木崎1-2-11,1992,理事長 東和子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人清水医院,病院・大学病院・クリニック,求人なし,埼玉県さいたま市南区別所3-38-9,1989,理事長 清水 信貴,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人関根内科医院,病院・大学病院・クリニック,求人なし,埼玉県さいたま市緑区原山1-12-16,1998,理事長 関根傑紀,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人羽尾内科医院,病院・大学病院・クリニック,求人なし,埼玉県さいたま市浦和区領家5-11-18,1991,理事長 原田 麻由子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,114 百万円,
2024-08-01,医療法人社団原医院,病院・大学病院・クリニック,求人なし,埼玉県さいたま市南区曲本4-10-11,1993,理事長 原 貴之,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人水谷医院,病院・大学病院・クリニック,求人なし,埼玉県さいたま市浦和区岸町6-3-15,1993,理事長 水谷 元雄,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,30 百万円,
2024-08-01,医療法人屋成外科胃腸科医院,病院・大学病院・クリニック,求人なし,埼玉県さいたま市南区文蔵3-27-3,1993,理事長 屋成 信行,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人牧野医院,病院・大学病院・クリニック,求人なし,埼玉県さいたま市南区南浦和3-3-12,1991,理事長 牧野 隆光,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,95 百万円,
2024-08-01,医療法人社団小越医院,病院・大学病院・クリニック,求人なし,埼玉県さいたま市見沼区大字大谷1684,1993,理事長 小越 丈夫,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,34 百万円,
2024-08-01,医療法人社団高善会,病院・大学病院・クリニック,求人なし,埼玉県さいたま市北区宮原町4-15-10,2001,理事長 川上 高幸,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人正心会,病院・大学病院・クリニック,求人なし,東京都世田谷区三軒茶屋2-20-18三軒茶屋パーク・ホームズ101号室,1995,理事長 乾 典子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人蓮見医院,病院・大学病院・クリニック,求人なし,埼玉県さいたま市大宮区大門町3-108-8,1951,理事長 蓮見 直彦,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,288 百万円,
2024-08-01,医療法人社団養明堂眼科医院,病院・大学病院・クリニック,求人なし,埼玉県さいたま市大宮区宮町2-9,1991,理事長 杉本 博子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人インテグレス,病院・大学病院・クリニック,求人なし,埼玉県さいたま市大宮区下町2-16-1アクロスビル 3Ｆ,2002,理事長 伊勢呂 哲也,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,28 百万円,
2024-08-01,医療法人みよしクリニック,病院・大学病院・クリニック,求人なし,埼玉県さいたま市大宮区大成町3-248-1,2002,理事長 三吉 博,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,50 百万円,
2024-08-01,医療法人てづかこどもクリニック,病院・大学病院・クリニック,求人なし,埼玉県さいたま市南区四谷3-5-3,2005,理事長 手塚 徹,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人大宮はまだ眼科,病院・大学病院・クリニック,求人なし,埼玉県さいたま市西区三橋6-607-1,2007,理事長 濱田 直紀,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,45 百万円,
2024-08-01,医療法人やまぐち内科クリニック,病院・大学病院・クリニック,求人なし,埼玉県さいたま市浦和区高砂1-2-1104,2007,理事長 山口 浩史,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,137 百万円,
2024-08-01,医療法人井上医院,病院・大学病院・クリニック,求人なし,埼玉県蓮田市東1-1-20,1989,理事長 井上 勝雄,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,103 百万円,
2024-08-01,医療法人田林クリニック,病院・大学病院・クリニック,求人なし,埼玉県蓮田市大字閏戸4122-90,1989,理事長 田林 晃,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人鈴木胃腸科クリニック,病院・大学病院・クリニック,求人なし,埼玉県蓮田市東3-7-17,1993,理事長 鈴木 隆史,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,121 百万円,
2024-08-01,医療法人栗原内科医院,病院・大学病院・クリニック,求人なし,埼玉県蕨市塚越2-17-4,1986,理事長 小山 真紀子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,174 百万円,
2024-08-01,医療法人社団おおたきクリニック,病院・大学病院・クリニック,求人なし,埼玉県戸田市新曽南2-3-18,2001,理事長 大瀧 和彦,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人桐山クリニック,病院・大学病院・クリニック,求人なし,埼玉県戸田市上戸田3-12-7,2007,理事長 桐山 裕二,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,9 百万円,
2024-08-01,医療法人伊藤内科,病院・大学病院・クリニック,求人なし,埼玉県所沢市東住吉2-4,1989,理事長 伊藤 哲,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,74 百万円,
2024-08-01,医療法人賀古整形外科,病院・大学病院・クリニック,求人なし,埼玉県所沢市大字北秋津124-1,1987,理事長 賀古 俊夫,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団はちす診療所,病院・大学病院・クリニック,求人なし,埼玉県所沢市くすのき台2-1-5,1989,理事長 蓮 通世,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団波多野医院,病院・大学病院・クリニック,求人なし,埼玉県所沢市小手指町1-43-5,1993,理事長 波多野淑弘,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人柳内医院,病院・大学病院・クリニック,求人なし,埼玉県所沢市元町21-7,1995,理事長 柳内 仁,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団横田医院,病院・大学病院・クリニック,求人なし,埼玉県所沢市大字山口1395-6,1989,理事長 横田 稔昭,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,42 百万円,
2024-08-01,医療法人元気会わかさクリニック,病院・大学病院・クリニック,求人なし,埼玉県所沢市若狭4-2468-31,2001,理事長 間嶋 崇,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人赤坂整形外科,病院・大学病院・クリニック,求人なし,埼玉県所沢市けやき台2-29-24,2001,理事長 赤坂 嘉久,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,173 百万円,
2024-08-01,医療法人森田クリニック,病院・大学病院・クリニック,求人なし,埼玉県狭山市狭山台1-8-1,1991,理事長 森田 仁平,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団小室医院,病院・大学病院・クリニック,求人なし,埼玉県入間市鍵山1-12-16,2001,理事長 小室順義,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人すこやかこどもクリニック,病院・大学病院・クリニック,求人なし,埼玉県狭山市大字水野693-1,2003,理事長 岩波 昇,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団神沼整形外科医院,病院・大学病院・クリニック,求人なし,埼玉県加須市睦町2-2-21,1989,理事長 神沼 誠一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団つのだ小児科医院,病院・大学病院・クリニック,求人なし,埼玉県加須市上三俣1132,1991,理事長 角田 真司,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人加藤こどもクリニック,病院・大学病院・クリニック,求人なし,埼玉県加須市大門町6-34,1992,理事長 加藤 誠,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,30 百万円,
2024-08-01,医療法人神山クリニック,病院・大学病院・クリニック,求人なし,埼玉県羽生市大字上手子林62-2,1993,理事長 神山 善隆,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団こぼり皮膚科クリニック,病院・大学病院・クリニック,求人なし,埼玉県羽生市東6-1-15,1999,理事長 小堀 洋一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団林眼科,病院・大学病院・クリニック,求人なし,埼玉県八潮市中央3-18-15,1994,理事長 林 誠夫,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人おぐら小児科医院,病院・大学病院・クリニック,求人なし,埼玉県八潮市大字大曽根244-2,1996,理事長 小倉 雄一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,
