更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,平均年齢,従業員数,企業URL,資本金,事業内容
2024-08-01,医療法人リファインネット,その他医療関連,求人なし,神奈川県横浜市金沢区寺前1-1-28Ｎビル2Ｆ201,2000,理事長 中村 勝利,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団天友会,病院・大学病院・クリニック,求人なし,神奈川県相模原市中央区星が丘4-16-7,1996,理事長 浅井 潤一郎,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団赤門会赤門医院,病院・大学病院・クリニック,求人なし,神奈川県横浜市中区英町8,1994,理事長 尾崎 直,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,43 百万円,
2024-08-01,医療法人社団一準会,病院・大学病院・クリニック,求人なし,神奈川県横浜市泉区緑園5-29-5,1998,理事長 今井 貴子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,22 百万円,
2024-08-01,医療法人社団０歳からの頭のかたちクリニック,病院・大学病院・クリニック,求人なし,東京都中央区日本橋2-2-2マルヒロ日本橋ビル9Ｆ,1998,理事長 橋都 浩平,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,49 百万円,
2024-08-01,医療法人社団榎戸診療所,病院・大学病院・クリニック,求人なし,神奈川県横浜市港南区港南台9-28-8,1989,理事長 渡辺 玲子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,55 百万円,
2024-08-01,医療法人社団大和田医院,病院・大学病院・クリニック,求人なし,神奈川県横浜市保土ケ谷区岩間町2-144,2000,理事長 琴寄 里香,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団友生会,病院・大学病院・クリニック,求人なし,神奈川県横浜市磯子区磯子3-6-1103,2000,理事長 山口 剛,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団光風会,その他医療関連,求人なし,神奈川県横浜市港南区野庭町146-1,2001,理事長 善利 元臣,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,824 百万円,
2024-08-01,医療法人社団沢厚会,福祉・介護関連サービス,求人なし,神奈川県横浜市青葉区美しが丘西3-65-6美しが丘西クリニックプラザＳ棟 2Ｆ,2002,理事長 手塚 克彦,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,50 百万円,
2024-08-01,医療法人社団真美会,病院・大学病院・クリニック,求人なし,神奈川県横浜市保土ケ谷区帷子町2-49-2,2002,理事長 沖久 衛,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団緑栄会,病院・大学病院・クリニック,求人なし,神奈川県横浜市青葉区松風台13-5ライムライト松風台3－1Ｆ,2003,理事長 池田 貴英,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,84 百万円,
2024-08-01,医療法人社団ユニメディコ,病院・大学病院・クリニック,求人なし,神奈川県横浜市泉区領家3-2-4山手台ＩＫプラザ 2Ｆ,2003,理事長 立野 慶,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人シロアム会,病院・大学病院・クリニック,求人なし,神奈川県横浜市港北区日吉本町1-23-14厚川ビル 3Ｆ,2003,理事長 石橋 潤,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,23 百万円,
2024-08-01,医療法人社団祥應会,病院・大学病院・クリニック,求人なし,神奈川県横浜市中区本町1-3綜通横浜ビル 2Ｆ,2003,理事長 福田 俊子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団樹慶会,その他医療関連,求人なし,神奈川県横浜市神奈川区西神奈川1-11-5ＡＲＴＶＩＳＴＡ横浜ビル 6Ｆ,2004,理事長 小林 淳一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,328 百万円,
2024-08-01,医療法人社団和隆,病院・大学病院・クリニック,求人なし,神奈川県横浜市瀬谷区中央6-20マルエツ瀬谷店 3Ｆ,2004,理事長 金田 衞,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,51 百万円,
2024-08-01,医療法人社団ラルゴ,その他医療関連,無,神奈川県横浜市西区平沼1-1-33Ｆ,2004,理事長 三木 和平,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,16 百万円,
2024-08-01,医療法人社団良癒会,病院・大学病院・クリニック,求人なし,神奈川県横浜市中区本郷町2-41ルミエール本牧 1Ｆ,2003,理事長 長谷川 隆之,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,50 百万円,
2024-08-01,医療法人社団慶誠会,病院・大学病院・クリニック,求人なし,神奈川県横浜市都筑区北山田1-12-15,2005,理事長 時枝 啓介,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,14 百万円,
2024-08-01,医療法人社団悠結会,病院・大学病院・クリニック,求人なし,神奈川県横浜市港北区仲手原2-21-13佐々木ビル 1Ｆ,2005,理事長 黒木 敏徳,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,144 百万円,
2024-08-01,医療法人社団マリア会,病院・大学病院・クリニック,求人なし,神奈川県横浜市戸塚区品濃町509-3,2006,理事長 長井 快舟,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,383 百万円,
2024-08-01,医療法人社団藍美会,病院・大学病院・クリニック,求人なし,神奈川県横浜市青葉区新石川1-5-1あざみ野パークハウス 1Ｆ,2006,理事長 遠藤 富夫,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人聖優会,その他医療関連,求人なし,神奈川県横浜市磯子区杉田1-17-1プララＳＵＧＩＴＡ 2Ｆ,2007,理事長 井橋 俊彦,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,52 百万円,
2024-08-01,医療法人湘寿会,病院・大学病院・クリニック,求人なし,神奈川県横浜市港南区下永谷4-2-30,2007,理事長 木村 剛爾,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,66 百万円,
2024-08-01,医療法人社団慶徳会,病院・大学病院・クリニック,求人なし,神奈川県横浜市西区みなとみらい4-7-12ＦＢ号室,1990,理事長 坂本 浩一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団碧美会,その他医療関連,求人なし,神奈川県横浜市中区石川町1-12-201,2008,理事長 澤村 栄美子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,48 百万円,
2024-08-01,医療法人社団港央会,病院・大学病院・クリニック,求人なし,神奈川県横浜市港北区仲手原2-43-33ビューハイム港北 1Ｆ,2009,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,6 百万円,
2024-08-01,医療法人社団恒春会,病院・大学病院・クリニック,求人なし,神奈川県川崎市川崎区日進町24-15,1955,理事長 馬嶋 正和,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,"2,418 百万円",
2024-08-01,医療法人社団翔優会,病院・大学病院・クリニック,求人なし,神奈川県川崎市多摩区中野島3-27-10,1999,理事長 光澤 優自,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人横浜千雅,福祉・介護関連サービス,求人なし,神奈川県横浜市港北区高田西3-1-12,1989,理事長 岩井 信市,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団れいめい会,福祉・介護関連サービス,求人なし,神奈川県川崎市麻生区上麻生3-14-20,1994,理事長 髙橋 啓泰,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,599 百万円,
2024-08-01,医療法人社団憧瞳会アイアンドイアーズ小杉タワークリニック,病院・大学病院・クリニック,求人なし,神奈川県川崎市中原区小杉町1-403タワープレイスビル 1Ｆ,2002,理事長 林 直,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団春風会,その他医療関連,求人なし,神奈川県川崎市中原区新城3-2-13ラ・ビスタビル 2Ｆ,2003,理事長 春原 經彦,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,32 百万円,
2024-08-01,医療法人社団アイアイ会,病院・大学病院・クリニック,求人なし,神奈川県川崎市高津区溝口1-21-16若松屋ビル 2Ｆ,2005,理事長 佐和 義夫,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団貞弘会,病院・大学病院・クリニック,求人なし,神奈川県川崎市高津区久本1-5-16,2006,理事長 川邊 弘之,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人如水会,病院・大学病院・クリニック,求人なし,神奈川県川崎市宮前区東有馬5-24-1サンパルエ 1Ｆ,2007,理事長 本村 智子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,274 百万円,
2024-08-01,医療法人青葉宮前健心会,病院・大学病院・クリニック,求人なし,神奈川県川崎市宮前区菅生2-1-9,2010,理事長 青柳 昭彦,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団翠会,病院・大学病院・クリニック,無,神奈川県川崎市川崎区渡田1-1-2,2010,理事長 髙柴 重幸,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,3 百万円,
2024-08-01,医療法人社団季楓会,病院・大学病院・クリニック,求人なし,神奈川県川崎市川崎区砂子2-6-2三恵ビル10ＦＡ号室,2010,理事長 今井 聡,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,33 百万円,
2024-08-01,医療法人社団ヒロ横浜デンタル,病院・大学病院・クリニック,求人なし,神奈川県横浜市神奈川区鶴屋町2-20-2田代ビル3Ｆ,2011,理事長 髙橋 浩,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,12 百万円,
2024-08-01,医療法人社団桜友会,病院・大学病院・クリニック,求人なし,埼玉県さいたま市桜区田島5-25-3シティルミエール西浦和1Ｆ,2011,理事長 川崎 努,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,15 百万円,
2024-08-01,医療法人社団健光会,病院・大学病院・クリニック,求人なし,神奈川県横浜市戸塚区川上町91-1モレラ東戸塚 3Ｆ,2011,理事長 奥田 健太郎,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,51 百万円,
2024-08-01,医療法人福和会,病院・大学病院・クリニック,求人なし,神奈川県横浜市南区別所1-2-5ＫＥＳビル 3Ｆ,2002,理事長 前橋 学,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人静堂会,病院・大学病院・クリニック,求人なし,神奈川県横浜市旭区上白根町891西ひかりが丘団地18街区7棟 101,2012,理事長 眞鍋 隆宏,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,121 百万円,
2024-08-01,医療法人社団同優会,病院・大学病院・クリニック,求人なし,神奈川県川崎市中原区下沼部1810-1シティハウス武蔵小杉 2Ｆ,2012,理事長 関原 賢治,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,12 百万円,
2024-08-01,医療法人社団敬友会,病院・大学病院・クリニック,求人なし,神奈川県横浜市港北区小机町1508-1,2012,理事長 久保倉 弘孝,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,11 百万円,
2024-08-01,医療法人社団横浜産婦人科的野ウィメンズクリニック,病院・大学病院・クリニック,求人なし,神奈川県横浜市神奈川区六角橋1-6-14白楽メディカルセンター 4Ｆ,2012,院長 的野 博,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,3 百万円,
2024-08-01,医療法人社団ＡＬＢＡ,病院・大学病院・クリニック,無,神奈川県横浜市旭区鶴ケ峰1-13-1清田ビル 1Ｆ,2012,理事長 熊木 淳雄,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,70 百万円,歯科事務、歯科医療経営のサポート・新規事業立ち上げ、技工所運営、一般歯科、小児歯科、矯正歯科、口腔外科、インプラント、審美歯科【社会貢献に積極的に取り組んでいます】日本赤十字に寄付を行っており、昨年は金色有功賞や紺授褒章を受章。神奈川県黒岩知事より表彰をされました。またベトナムに進出して歯科医療に貢献。地域の孤児院でボランティアや小学校に図書館の設立なども行っています。 2023年10月doda掲載求人より引用
