更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,上場市場名,従業員数,資本金,平均年齢,企業URL,代表者
2024-06-01,日産ネットワークホールディングス株式会社,その他,14,【事業内容】■CREマネジメント・不動産管理事業 ：国内販売会社店舗・厚生物件の企画・開発・取得・賃貸・保守管理等■販社投資事業 ：国内販売事業子会社の事業管理並びに投資管理,神奈川県横浜市西区高島1-1-1,1964,,58,90百万円,49.0,http://www.nissan-network.co.jp/,
2024-06-01,吉野産業株式会社,その他,1,■事業内容： 福井県でガソリンスタンドの運営を手掛ける企業です。福井市内に1店舗、鯖江市に2店舗を展開しています。 全国、福井県内で、メルセデス、シトロエン、ポルシェ等の販売店まで傘下に収める「Gライオン」グループの一員企業となります。,福井県福井市米松2-24-27,2000,,25,,,なし,
2024-06-01,一般財団法人経済調査会,特殊法人・財団法人・その他団体・連合会,1,■事業内容：建設資機材価格や工事費等の調査及び出版を行っています。（1）調査研究事業（2）普及啓発事業・研究成果普及事業・教育啓発事業（3）情報提供事業・情報開発事業・出版事業,東京都港区新橋6-17-15菱進御成門ビル,1946,,312,"1,640百万円",42.9,https://www.zai-keicho.or.jp/,
2024-06-01,株式会社スタージュエリーブティックス,その他,4,■概要：オリジナルジュエリーの販売を行っています。スタージュエリーが企画・制作・輸入したオリジナルジュエリーを直営店のみで販売しています。1946年の創業から半世紀以上の歴史を持つスタージュエリーは日本で最初に本格的にピアスを扱う店として知られ、ジュエリーをファッションの一部として日常的に身に着けて楽しむライフスタイルを、提案し続けています。,神奈川県横浜市中区元町1-24,1946,,354,50百万円,,http://www.star-jewelry.com/,
2024-07-01,株式会社ダイイチ,その他,1,横浜市内下水道管清掃道路・公園清掃,神奈川県横浜市南区南太田1-16-25,,,,,,Error accessing https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3010578137/: 'NoneType' object has no attribute 'get',代表取締役 百瀬 久美子
2024-08-01,有限会社エンドレスライン,その他,2,■事業内容：地盤調査は、構造物を作る為の「義務」として実施されています。その他道路の陥没、建造物の不同沈下や土砂崩れ等、工事施工に必要なデータを取り復旧工事に役立てます。,新潟県新潟市秋葉区中野3-10-11,1989,,15,1百万円,,http://www.endlessline.net,
2024-08-01,ＮＲＩワークプレイスサービス株式会社,その他,4,■会社概要：「オフィスサービス」「ITインフラサービス」「ビジネス支援サービス」が融合した働きやすいワークプレイスの実現を支援しています。,神奈川県横浜市西区みなとみらい4-4-1横浜野村ビル,2000,,100,,,https://recruit.nri-workplace.jp/,
2024-07-01,シナノ紙工株式会社,その他,1,■片面段ボールの製造■印刷紙器、美粧段ボールの製造■POP、紙製什器の製造■紙器、什器の企画設計提案,神奈川県横浜市保土ヶ谷区上菅田町1310,1959,,52,"4,600万円",46.7,https://www.shinanopkg.co.jp/,代表取締役社長 粳間 政幸
2024-08-01,株式会社横浜電業,その他,1,■電気設備・電気通信設備・消防設備工事■上記の保守委託・維持管理■省エネ業務（電力測定・解析・改善提案）■紫外線硬化FRPシート（取扱店）,神奈川県横浜市保土ケ谷区峰岡町2-237,1961,,16,"3,000万円",45.1,http://www.y-dengyo.com,代表取締役 中村 恵三
2024-07-01,塩浜運送株式会社,その他,1,＜事業内容＞一般区域貨物自動車運送、重量物運搬据付、クレーン作業一式、土木工事一式請負、杭打及びシートパイル打抜工事、産業廃棄物・収集運搬・埋立処分他,三重県四日市市塩浜字里浦597,1955,,48,20百万円,,http://www.shiohamaunso.co.jp/,
2024-07-01,愛知県経済農業協同組合連合会,特殊法人・財団法人・その他団体・連合会,1,■事業案内：・農業資材の供給／肥料の製造、供給／農業機械、農薬、飼料、園芸用施設資材、その他の資材の供給・畜産物の販売／米麦の集荷、パールライスの製造、販売／野菜、果実、花、食肉、卵の販売・生活用品の供給／石油類、LPガス、Aコープ商品、組織購買品、炊飯加工食品、アパート、貸店舗などの供給・上記に関する指導業務／営農指導、JA施設の運営指導、組合員の資産運用指導など,愛知県名古屋市中区錦3-3-8,1948,,589,"5,533百万円",40.7,http://www.ja-aichi.or.jp/main/,
2024-07-01,有限会社関東測量工務事務所,その他,1,■測量（用地測量・権利調査業務）鉄塔建替・移設に伴う用地取得測量および国有地払下げ・官地土地交換・官地査定等,横浜市港北区大豆戸町１７０番地,1962,,9,３００万,,Error accessing https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3010760831/: 'NoneType' object has no attribute 'get',代表取締役 初海 治
2024-07-01,株式会社春秋商事,その他,3,〇一般廃棄物及び産業廃棄物の処理作業及び収集運搬、処分に関する業務。〇一般貨物運送事業に関する業務。〇廃棄物のリサイクル及び成果物の販売。〇信書便に関する業務〇横浜市からの委託業務,神奈川県横浜市都筑区川向町１１６０,1971,,97,50000000円,,Error accessing https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3010608071/: 'NoneType' object has no attribute 'get',代表取締役社長 甲斐 陸二郎
2024-06-01,株式会社オークラインターナショナル,その他,1,■事業内容：横浜博覧館の運営,神奈川県横浜市港南区上大岡西2-1-12,1989,,140,50百万円,,http://hakurankan.jp/,
2024-07-01,株式会社整備工場東海,その他,7,＜企業概要＞：■事業概要：当社は「21世紀の自動車整備サービス」をスローガンに、乗用車はもとより、業務用大型トラックをはじめ、各種建設機械、車両全般の車検。点検・総合整備を最新の設備と高度な整備技術、徹底したサービス体制で取り組んでおります。■沿革：昭和36年2月 桑名市安永にて整備工場として創業。 昭和40年1月 株式会社整備工場東海設立。 昭和46年12月 建設機械・産業機械部門の専門工場を桑名市内に新設し、葵工場稼働。 平成11年 現在の所在地に本社機能の集中と自動車整備部門の新工場を新設。,三重県桑名市大字小泉365,1965,,86,12百万円,,http://seito-s.co.jp/,
2024-08-01,株式会社横浜レンタル,その他,1,■事業内容：建設機械総合リース・レンタル業■当社の特徴： 当社は神奈川県でも有数の営業規模を誇る、時代をリードするリースレンタル企業です。,神奈川県横浜市旭区下川井町1548-1,1981,,36,20百万円,,https://job-gear.net/yokohamarental/,
2024-08-01,鈴鹿農業協同組合（JA鈴鹿）,特殊法人・財団法人・その他団体・連合会,1,■信用事業 └貯金、融資、投資信託などに関する各種サービス ■営農事業└農業者に対する指導、相談、情報提供、育成、支援など ■共済事業 └「ひと・いえ・くるまの総合保障」の提供 ■購買事業 └肥料・農薬などの生産資材販売,三重県鈴鹿市地子町1268,1989,,450,,,https://ja-suzuka.or.jp/,代表理事 組合長 谷口 俊二
2024-07-01,株式会社レンティブ大成,その他,1,■事業内容：不動産の売買・仲介・管理業務を行っております。,大阪府大阪市都島区都島本通2-16-10,1979,,55,30百万円,,https://www.rentive.co.jp/,
2024-06-01,共和工業株式会社,その他,1,■事業内容：・鉄道の電気工事の監督業・電鉄関連（電車線、駅構内など）の電気工事施工管理業務■同社の特徴：1950年設立の同社は、都内の路線も未だ少なかった当時から、主に東京の地下鉄建設に伴う電気施設の施工管理を取り扱い、実績を積み重ねてきました。高度経済成長期では、全国の鉄道開業を支える企業のひとつとして地下鉄やモノレールなどの建設が推進、整備に貢献し、その実績が現在に至るまでの信頼につながり、東京地下鉄との直取引が9割の安定した経営基盤を実現しています。,東京都港区新橋4-9-1新橋プラザビル1501,1950,,14,20百万円,,なし,
