更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,資本金,平均年齢,従業員数,企業URL,代表者,上場市場名
2024-08-01,Ｅ・Ｊホールディングス株式会社,建設コンサルタント,求人なし,,岡山県岡山市北区津島京町3-1-21,2007,"2,803 百万円",55.2,1721,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 小谷 裕司,プライム
2024-08-01,近鉄ファシリティーズ株式会社,設備管理・メンテナンス,無,,大阪府大阪市中央区難波2-2-3,1972,100 百万円,,1664,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 則竹 博安,
2024-08-01,サンエイ株式会社,設備管理・メンテナンス,無,サービス事業（建築物メンテナンス、保守・点検）物流事業（製函、梱包、包装材の設計・製作、倉庫業、ワイパー部品組付）建設事業（土木建築、配管、造園、電気）重機事業（機械の運搬・据付、オーバーホール、保守点検）環境事業（廃棄物の処理処分、空気環境や作業環境の測定、分析、上下水道管・道路の整備）営統事業（前述の5事業を東三河地区で展開）車両事業（産業車両などの自動車整備） 2024年4月doda掲載求人より引用,愛知県刈谷市桜町3-3,1950,80 百万円,,1632,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 川瀨 廣正,
2024-08-01,ＯＣＨＩホールディングス株式会社,住宅設備・建材,求人なし,,福岡県福岡市中央区那の津3-12-20,2010,400 百万円,57.3,1624,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 社長執行役員 越智 通広,スタンダード
2024-08-01,綿半ホールディングス株式会社,住宅設備・建材,求人なし,,東京都新宿区四谷1-4綿半野原ビル,1949,"1,051 百万円",50.5,1584,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 野原 勇,プライム
2024-08-01,富士通ホーム＆オフィスサービス株式会社,不動産仲介,無,,神奈川県川崎市中原区下小田中2-12-5富士通中原ビル 6Ｆ,1960,100 百万円,,1525,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 髙須 恵一,
2024-08-01,月島ジェイテクノメンテサービス株式会社,設備管理・メンテナンス,無,１下記機械・装置の検査・保守・運転業務・上下水・工業用水処理機械・装置・産業排水処理機械・装置・廃棄物処理機械・装置・化学工業用機械・装置・石油精製用機械・装置２上記各機械・装置の計画、設計、製造、据付・配管工事ならびに販売３下記事業の企画および経営ならびに経営・技術コンサルタント・廃棄物の収集、運搬および処理ならびに再生事業・上水、工業用水の供給事業・下水道処理事業など 2024年5月doda掲載求人より引用,東京都江東区佐賀1-3-7月島機械永代ビル,1971,180 百万円,,1481,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 伊藤 道夫,
2024-08-01,ＤＮホールディングス株式会社,建設コンサルタント,求人なし,,東京都千代田区神田練塀町300,2021,"2,000 百万円",,1393,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長執行役員 新井 伸博,スタンダード
2024-08-01,関電プラント株式会社,プラントメーカー・プラントエンジニアリング,求人なし,,大阪府大阪市北区本庄東2-9-18,1953,300 百万円,,1389,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 北村 仁一郎,
2024-08-01,ＪＲ東日本メカトロニクス株式会社,設備管理・メンテナンス,無,,東京都渋谷区代々木2-1-1新宿マインズタワー,1992,100 百万円,,1334,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 川野邊 修,
2024-08-01,新生テクノス株式会社,サブコン,無,,東京都港区芝5-29-11Ｇ－ＢＡＳＥ田町 16Ｆ、17Ｆ,1947,"1,091 百万円",,1328,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 森 厚人,
2024-08-01,株式会社日本管財環境サービス,設備管理・メンテナンス,求人なし,,大阪府大阪市中央区淡路町3-6-3御堂筋ＭＴＲビル 5Ｆ,2005,300 百万円,,1326,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 徳山 良一,
2024-08-01,重環オペレーション株式会社,プラントメーカー・プラントエンジニアリング,無,,長崎県長崎市興善町2-21,1983,90 百万円,,1295,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 永尾 卓二,
2024-08-01,南海ビルサービス株式会社,その他,1,■事業内容： ・ビル、ホテル、空港などにおける設備機器の運転保守管理業務、客室整備、警備業務および清掃等衛生管理業務・駅、鉄道施設における駅務自動化機器および照明、放送等電気設備の保守管理業務・建築物における各種設備の改造、修繕、取替工事の設計、施工および工事請負・ビル、店舗、住宅、マンション等、リフォーム工事の設計、施工、監理・学芸、教養、趣味等文化施設の経営および管理業務・不動産の管理、賃貸借、売買および仲介・建設総合請負・建物／建築設備の調査／点検／診断・ビル／マンション等の管理,大阪府大阪市中央区難波5-1-60,1978,100百万円,,1875,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,前田工繊株式会社,住宅設備・建材,求人なし,,福井県坂井市春江町沖布目38-3,1972,"3,472 百万円",39.5,1244,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 前田 尚宏,プライム
2024-08-01,大成ロテック株式会社,建築設計事務所,求人なし,,東京都新宿区西新宿8-17-1住友不動産新宿グランドタワー,1947,"11,305 百万円",,1239,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 西田 義則,
2024-08-01,ＭＨＩパワーエンジニアリング株式会社,サブコン,求人なし,,神奈川県横浜市中区錦町12ＭＨＰＳ横浜工場内,2015,100 百万円,,1239,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 長尾 雅詞,
2024-08-01,ほくでんサービス株式会社,住宅設備・建材,求人なし,,北海道札幌市中央区南一条東2-6大通バスセンタービル2号館,1985,50 百万円,,1229,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 森 昌弘,
2024-08-01,佐藤工業株式会社,建設コンサルタント,求人なし,,東京都中央区日本橋本町4-12-19,1931,"3,000 百万円",,1176,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 平間 宏,
2024-08-01,文化シヤッターサービス株式会社,設備管理・メンテナンス,無,防煙防火シャッター、汎用シャッター、軽量シャッター、電動雨戸シャッター、鋼鉄ドア・パーテーションなどの製品の修理・点検 2024年4月doda掲載求人より引用,東京都豊島区西巣鴨4-14-5ＢＸ113ビル,1969,110 百万円,,1170,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 中島 省吾,
2024-08-01,中央ビルメンテナンス株式会社,設備管理・メンテナンス,求人なし,,北海道札幌市東区北七条東4-1,1972,10 百万円,,1151,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 加藤 幸嗣,
2024-08-01,北海道パワーエンジニアリング株式会社,設備管理・メンテナンス,求人なし,,北海道札幌市中央区北四条西1-1共済ビル 2Ｆ,1974,"1,660 百万円",,1135,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 阪井 一郎,
2024-08-01,株式会社日立リアルエステートパートナーズ,建設コンサルタント,求人なし,,東京都千代田区神田錦町3-7-1興和一橋ビル,1950,"2,000 百万円",,1105,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 戸塚 直樹,
2024-08-01,積水ハウス不動産東京株式会社,不動産仲介,無,,東京都渋谷区代々木2-1-1新宿マインズタワー,1976,"2,238 百万円",,1075,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 西村 裕,
2024-08-01,住宅情報館株式会社,不動産仲介,求人なし,,神奈川県相模原市中央区富士見2-8-8城南建設ビル,1993,100 百万円,,1072,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 黒瀬 雄治,
2024-08-01,広成建設株式会社,ゼネコン,求人なし,,広島県広島市東区上大須賀町1-1広成ビル 3Ｆ,1941,780 百万円,,1060,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 日名田 高志,
2024-08-01,ハウスコム株式会社,不動産仲介,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■不動産賃貸建物の仲介・管理業務・損害保険代理業宅地建物取引業 国土交通大臣免許(5)第6094号 2022年10月doda掲載求人より引用,東京都港区港南2-16-1品川イーストワンタワー 9Ｆ,1998,424 百万円,40.4,1040,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長執行役員 田村 穂,スタンダード
