更新日,名称,業界(小分類),求人有無,所在地,設立,平均年齢,従業員数,企業URL,代表者,資本金,事業内容
2024-08-01,７５８税理士法人,税理士法人,求人なし,愛知県名古屋市中区大須1-7-26,2012,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 青木 潤,,
2024-08-01,税理士法人ＳＩＰ,税理士法人,求人なし,東京都千代田区飯田橋1-3-7ＪＣ九段下ビル 3Ｆ,2012,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 佐久間 済惠,,
2024-08-01,税理士法人ポラリス,会計事務所,求人なし,愛知県名古屋市昭和区吹上町2-3-3,2012,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 土屋 広高,,
2024-08-01,税理士法人ベリーベスト,税理士法人,求人なし,東京都港区六本木1-8-7ＭＦＰＲ六本木麻布台ビル 11Ｆ,2012,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 岸 健一,,
2024-08-01,税理士法人クオリティ・ワン,税理士法人,求人なし,東京都千代田区九段南2-7-1,2012,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,税理士法人加瀬会計事務所,税理士法人,求人なし,東京都八王子市天神町2-1,2013,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 加瀬 明彦,,
2024-08-01,税理士法人神戸会計事務所,税理士法人,求人なし,兵庫県神戸市中央区海岸通3神戸海岸ビル 9Ｆ,2013,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 徳原 英哲,,
2024-08-01,税理士法人ＫＴリライアンス,税理士法人,求人なし,大阪府大阪市北区西天満2-5-2Ｈ2Ｏ ＴＯＷＥＲ 4Ｆ,2013,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,税理士法人アクセス,税理士法人,求人なし,大阪府大阪市中央区平野町1-7-1堺筋髙橋ビル 6Ｆ,2012,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,税理士法人クレセント,税理士法人,求人なし,京都府京都市中京区泉正寺町334日昇ビル 3Ｆ,2013,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 田野城 智隆,,
2024-08-01,赤坂税理士法人,税理士法人,求人なし,東京都港区元赤坂1-1-8赤坂コミュニティビル 4Ｆ,2013,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 北林 義成,,
2024-08-01,南青山税理士法人,税理士法人,2,東京都港区赤坂1-12-32アーク森ビル30F,2013,,38,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,■事業内容： ・税務顧問・相続及び事業承継業務・経営支援・内部管理体制・経理財務フローの構築業務・資金調達支援・税務アドバイザリー
2024-08-01,ＯＭＩ税理士法人,税理士法人,求人なし,滋賀県大津市梅林1-4-1,2013,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 川村啓輔,,
2024-08-01,税理士法人テラス,税理士法人,求人なし,東京都中央区銀座8-17-5ＴＨＥ ＨＵＢ 銀座 ＯＣＴ 10Ｆ,2013,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 笠浪 真,,
2024-08-01,税理士法人ＡＩＯ,税理士法人,求人なし,大阪府大阪市中央区高麗橋4-5-2高麗橋ウエストビル 2Ｆ,2013,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 中川 博史,,
2024-08-01,みなと神戸税理士法人,税理士法人,求人なし,兵庫県神戸市中央区御幸通6-1-15御幸ビル 201,2013,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 真末 剛,,
2024-08-01,税理士法人リモト,税理士法人,求人なし,沖縄県浦添市字大平451,2013,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 友利 博明,,
2024-08-01,税理士法人細田会計事務所,会計事務所,求人なし,埼玉県富士見市針ケ谷1-40-3,2013,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 細田 康弘,,
2024-08-01,税理士法人ＩＢＳ,税理士法人,求人なし,静岡県富士宮市淀師82-7,2013,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 和泉 清明,,
2024-08-01,税理士法人しんかわ会計,税理士法人,求人なし,神奈川県川崎市川崎区新川通5-4,2013,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,つばさ税理士法人,税理士法人,求人なし,愛知県名古屋市中区錦3-4-6桜大津第一生命ビル内,2013,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 黒川 通男,,
2024-08-01,税理士法人サポートリンク,税理士法人,求人なし,兵庫県神戸市中央区磯辺通3-1-2603Ｂ,2013,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,税理士法人名古屋総合パートナーズ,税理士法人,求人なし,愛知県名古屋市中区丸の内2-20-25メットライフ名古屋丸の内ビル 6Ｆ,2013,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 浅野 了一,,
2024-08-01,日比谷税理士法人,税理士法人,求人なし,東京都港区六本木6-10-1六本木ヒルズ森タワー 15Ｆ,2013,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 前垣内 毅,,
2024-08-01,ベストファーム税理士法人,税理士法人,求人なし,福島県郡山市安積3-101,2013,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,税理士法人プロスト,税理士法人,無,大阪府大阪市中央区今橋1-7-19北浜ビルディング 5Ｆ,2013,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 大塚 祐介,,
2024-08-01,税理士法人京都名南経営,税理士法人,求人なし,京都府京都市下京区烏丸通仏光寺下る大政所町685京都四条烏丸ビル 8Ｆ,2014,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,税理士法人エトレイル,税理士法人,求人なし,福岡県福岡市中央区舞鶴2-3-8倶会ビルⅡ 3Ｆ,2014,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 池下 智,,
2024-08-01,税理士法人入江会計事務所,税理士法人,求人なし,兵庫県神戸市中央区京町74京町74番ビル 4Ｆ,2014,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 入江 順也,,
2024-08-01,税理士法人ひばり会計事務所,会計事務所,求人なし,東京都千代田区一番町9-8ノザワビル 5Ｆ,2014,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 川井 佳和,,
2024-08-01,税理士法人サンクス,税理士法人,無,愛知県名古屋市中村区名駅南1-18-15ネオ笹島ビル 7Ｆ,2014,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 竹内 信貴,,
2024-08-01,税理士法人ＪＮＥＸＴ,税理士法人,求人なし,東京都豊島区東池袋3-23-13池袋ＫＳビル 7Ｆ,2014,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 荻野 岳雄,,
2024-08-01,税理士法人ＶＥＲＴＥＸ,税理士法人,求人なし,兵庫県神戸市北区筑紫が丘5-10-9,2014,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,税理士法人アンビジョン,税理士法人,求人なし,大阪府高槻市富田町1-13-22杣木ビル 202,2014,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 藤田 憲一,,
2024-08-01,税理士法人大川会計,税理士法人,求人なし,東京都豊島区西池袋2-36-1ソフトタウン池袋 203,2014,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 大川 和男,,
2024-08-01,税理士法人Ａｌｃｈｅｍｉｓｔ,税理士法人,求人なし,東京都江戸川区一之江7-30-14,2014,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,税理士法人石垣事務所,税理士法人,求人なし,東京都武蔵野市中町2-6-8ラグゼ武蔵野 101,2014,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 石垣 光隆,,
2024-08-01,税理士法人エイアール税理士事務所,税理士法人,求人なし,兵庫県神戸市中央区栄町通1-1-24神戸ライフパートナーズ栄町ビル 601,2014,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 原 知子,,
2024-08-01,税理士法人ファーストライン,税理士法人,無,東京都中央区東日本橋1-3-10六波羅ビル2Ｆ,2014,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 増田 卓也,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 税務・経理・財務・会計・決算に関する業務 2023年5月doda掲載求人より引用
2024-08-01,税理士法人タックザット,税理士法人,求人なし,東京都渋谷区恵比寿4-27-7ＳＨＩＢＡＴＡＢＬＤＩＩＩ2Ｆ,2014,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 冨田 光彦,,
2024-08-01,総和税理士法人,税理士法人,無,大阪府大阪市浪速区元町2-8-1ラポール難波 701,2014,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,大幸税理士法人,税理士法人,求人なし,東京都中野区中野3-39-9倉田ビル 3Ｆ,2014,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 寺内 正幸,,
2024-08-01,新橋税理士法人,税理士法人,求人なし,東京都港区西新橋1-16-4ノアックスビル 2Ｆ,2014,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 神田 俊之,,
2024-08-01,税理士法人アクリア,税理士法人,求人なし,東京都新宿区西新宿1-22-15,2014,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,天神橋税理士法人,税理士法人,無,大阪府大阪市北区天神西町5-17アクティ南森町ビル 10Ｆ,2014,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,会計事務所 2024年6月doda掲載求人より引用
2024-08-01,ウィズアップ税理士法人,税理士法人,無,大阪府大阪市中央区島之内1-22-20堺筋ビルディング 3Ｆ,2014,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 浮氣 利廣,,■税務会計■医療経営サポート■相続事業承継■経営計画■コンサルティング・リスクマネジメント■M&A【グループ会社】（株）廣栄コンサルタント（会計・記帳代行・コンサルティング）（株）ライジング（会計業務のアウトソーシング）ウィズアップインベストメント（株）ウィズアップパートナーズ（株）ウィズアップコンサルティング（株）ウィズアップ行政書士法人 2024年3月doda掲載求人より引用
2024-08-01,鷹匠税理士法人,税理士法人,求人なし,静岡県静岡市葵区伝馬町9-15リベルテ平野2ＦＢ,2014,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,税理士法人連合会計事務所,税理士法人,求人なし,東京都新宿区四谷三栄町15-9寺島ビル 2Ｆ,2014,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,つばさ税理士法人,税理士法人,求人なし,宮城県仙台市青葉区一番町1-1-41カメイ仙台中央ビル 8Ｆ,2014,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 竹田 正幸,,
2024-08-01,カウンシード税理士法人,税理士法人,求人なし,神奈川県川崎市中原区丸子通1-636-4朝日多摩川マンション204,2014,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 上薗 朗,,
2024-08-01,エーネット税理士法人,税理士法人,求人なし,京都府京都市上京区油小路通出水上る大黒屋町40,2014,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 加藤 通,,
2024-08-01,税理士法人エール会計,税理士法人,求人なし,大阪府大阪市北区西天満1-11-20イトーピア西天満 2302,2015,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,税理士法人小島パートナーズ,税理士法人,求人なし,福岡県北九州市八幡東区中央2-24-5芳賀ビル本館 3Ｆ,2015,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,アレシア税理士法人,税理士法人,求人なし,東京都新宿区新宿5-11-1,2014,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 東浦 一樹,,
2024-08-01,税理士法人合同経営,税理士法人,求人なし,香川県高松市木太町3396-11,2015,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,税理士法人晴海パートナーズ,税理士法人,求人なし,東京都中央区築地2-15-19ミレニアム築地 6Ｆ,2015,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,みらい税理士法人,税理士法人,求人なし,兵庫県西宮市戸田町5-16西宮ビル 8Ｆ,2015,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 長行司 匡史,,
2024-08-01,税理士法人ＢＬＵＥ　ＳＫＹ,税理士法人,求人なし,愛知県名古屋市名東区平和が丘4-22,2015,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
