更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,平均年齢,従業員数,企業URL,資本金,事業内容,上場市場名
2024-08-01,株式会社Ｍラボ,その他専門コンサルティング,求人なし,東京都品川区中延4-10-3ハウスＴ・Ｋ 201,2016,代表取締役 小林 麻里恵,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,,
2024-08-01,株式会社ソーシャルミックス,その他専門コンサルティング,求人なし,東京都港区新橋2-16-1,2016,代表取締役 大川 幸宏,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,3 百万円,,
2024-08-01,株式会社ＴＰＯ,その他専門コンサルティング,求人なし,東京都港区虎ノ門1-17-1虎ノ門ヒルズビジネスタワー 15Ｆ,2016,代表取締役 マニヤン 麻里子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,,
2024-08-01,株式会社ビズリンク,その他専門コンサルティング,求人なし,東京都千代田区神田三崎町2-14-6Ｔ．Ｍ．水道橋ビル 5Ｆ,2016,代表取締役 早川 健,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,9 百万円,,
2024-08-01,株式会社ポジティブ・ラーニング,経営・戦略コンサルティング,求人なし,埼玉県さいたま市南区南浦和3-45-4,2016,代表取締役 池田 修一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,,
2024-08-01,株式会社スリールアーク,その他専門コンサルティング,無,東京都品川区東五反田4-9-2東五反田ＫＢビル5Ｆ,2016,代表取締役 松永 久美（井村 久美）,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,■販売・運営代行（請負）サービス■フード業界専門コンサルティング■通訳・翻訳サービス 2023年8月doda掲載求人より引用,
2024-08-01,株式会社５１，Ｃｏ－Ｃｒｅａｔｉｏｎ・Ｏｆｆｉｃｅ,その他専門コンサルティング,求人なし,東京都大田区南馬込1-28-10,2016,代表取締役 金子 美和,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,3 百万円,,
2024-08-01,株式会社ゴーガ解析コンサルティング,その他専門コンサルティング,求人なし,東京都千代田区麹町6-6-2ＷｅＷｏｒｋ内,2016,代表取締役 中村 仁也,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,5 百万円,,
2024-08-01,株式会社エモーションソリューションズ,その他専門コンサルティング,求人なし,東京都千代田区神田錦町3-21ちよだプラットフォームスクウェア,2016,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,,
2024-08-01,土地家屋調査士法人神宝綜合事務所,その他専門コンサルティング,求人なし,大阪府大阪市東住吉区今川1-4-25,2010,代表社員 神寳 敏夫,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,ワイズコンサルティング株式会社,その他専門コンサルティング,求人なし,東京都中央区銀座1-8-21,1992,代表取締役 山本 義昌,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,50 百万円,,
2024-08-01,株式会社キッチンシティーカワサキ,その他専門コンサルティング,求人なし,岐阜県岐阜市前一色西町13-37,1977,代表取締役 神戸 淳子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,20 百万円,,
2024-08-01,株式会社アイビス,財務・会計アドバイザリー（FAS）,求人なし,愛知県岡崎市欠町字金谷10-1,1997,代表取締役 大宮 龍幸,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,3 百万円,,
2024-08-01,株式会社長谷川会計事務所,会計事務所,求人なし,広島県広島市西区庚午中2-11-1,1985,代表取締役 長谷川 一彦,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,,
2024-08-01,株式会社羽生会計事務所,会計事務所,求人なし,大分県別府市楠町19-12,1992,代表取締役 羽生正宗,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,3 百万円,,
2024-08-01,合名会社トータルオフィス,シンクタンク,求人なし,千葉県柏市中央2-1-3,2000,代表社員 山野 孝継,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,株式会社ＢＰアレンジメント,その他専門コンサルティング,求人なし,東京都中野区中野4-10-2中野ＣＰ 2Ｆ エキスパートオフィス内,,代表取締役 笹田 潔,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,,
2024-08-01,株式会社てがかり,その他専門コンサルティング,無,千葉県船橋市南本町9-9,2016,代表取締役 金田 祐志,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,4 百万円,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 PleasureAgentの運営および企業に対する各種コンサルティングサービス■「PleasureAgent」の運営（採用エージェント事業／転職エージェント事業）■企業支援業務■CX向上コンサルティング厚生労働大臣許可番号：13-ユ-312650 2023年6月doda掲載求人より引用,
2024-08-01,株式会社才流,その他専門コンサルティング,求人なし,東京都千代田区平河町2-5-3ＭＩＤＯＲＩ．ｓｏ ＮＡＧＡＴＡＣＨＯ,2016,代表取締役 栗原 康太,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,12 百万円,,
2024-08-01,ライフアンドデザイン・グループ株式会社,経営・戦略コンサルティング,求人なし,東京都中央区日本橋3-13-5ＫＤＸ日本橋313ビル 7Ｆ,2016,代表取締役社長 ＣＥＯ 重野 心平,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,5 百万円,,
2024-08-01,株式会社ＳＥＥＺ,その他専門コンサルティング,求人なし,東京都港区新橋5-8-9山田ビル 6Ｆ,2016,代表取締役 大槻 成弘,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,,
2024-08-01,エン会計株式会社,会計事務所,求人なし,静岡県熱海市福道町3-15ウェルネスビル 102,2016,代表取締役 倉田 賢一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,3 百万円,,
2024-08-01,株式会社ｗｏｎｄｅｒｔｒｕｎｋ＆ｃｏ．,経営・戦略コンサルティング,求人なし,東京都渋谷区神宮前1-20-13ディアテックビル 3Ｆ,2016,代表取締役 岡本 岳大,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,100 百万円,,
2024-08-01,株式会社Ｂｙ　Ｍ．Ｗ．,その他専門コンサルティング,求人なし,神奈川県茅ヶ崎市浜之郷952-88,2016,代表取締役 渡辺 真志,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,,
2024-08-01,株式会社ヒラカワエナジーホールディングス,経営・戦略コンサルティング,求人なし,福岡県大牟田市大字草木998-1,2016,代表取締役 平川 一幸,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,3 百万円,,
2024-08-01,ＢＳＰコンサルティング株式会社,その他専門コンサルティング,求人なし,東京都千代田区九段南1-6-5九段会館テラス,2016,代表取締役 辻貴慈,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,株式会社ホームラボ,経営・戦略コンサルティング,求人なし,東京都千代田区有楽町1-2-2東宝日比谷ビル9Ｆ,2016,代表取締役 竹越 優,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,,
2024-08-01,税理士法人ウィン,税理士法人,無,愛知県名古屋市中区金山1-2-4ＩＤ・ＡＲＥＡ601,2004,代表社員 丹羽 喜裕,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,株式会社ルークス,経営・戦略コンサルティング,求人なし,東京都江東区亀戸2-27-7ＦＯＲＥＣＡＳＴ亀戸 4Ｆ,2016,代表取締役 平岡 大河,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,,
2024-08-01,グローブアドバイザーズ株式会社,その他専門コンサルティング,求人なし,東京都港区六本木1-4-5,2016,代表取締役 後藤 拓,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,9 百万円,,
2024-08-01,株式会社ｂ－ｓｔｅｐ,組織人事コンサルティング,求人なし,宮城県仙台市太白区長町南1-13-60,2016,代表取締役 宮澤 武義,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,,
2024-08-01,シェルパワークス株式会社,組織人事コンサルティング,無,東京都中央区日本橋人形町3-3-5天翔日本橋人形町ビル 2Ｆ,2016,代表取締役社長 米倉 達哉,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,6 百万円,■営業力強化に関するコンサルティングおよびトレーニング事業■組織開発、人材育成に関するコンサルティングおよびトレーニング事業■上記に関連するシステムサービス事業 2023年12月doda掲載求人より引用,
2024-08-01,ＳＫＴＤ株式会社,その他専門コンサルティング,求人なし,千葉県松戸市松戸1307-1松戸ビル 6Ｆ,2016,代表取締役 金田 正宏,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,79 百万円,,
2024-08-01,株式会社ケリー,その他専門コンサルティング,求人なし,大阪府大阪市中央区博労町2-2-13,2016,代表取締役 中島麻伊子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,,
2024-08-01,株式会社新都市開発機構,その他専門コンサルティング,求人なし,東京都渋谷区幡ヶ谷2-14-9ヤナギヤビル 6Ｆ,1981,代表取締役 望月 裕志,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,20 百万円,,
2024-08-01,Ｂｌｕｅ　Ｗｏｒｋｓ税理士法人,税理士法人,求人なし,東京都千代田区神田三崎町2-2-2加藤ビル 6Ｆ,2015,代表社員 高野 雅也,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,税理士法人田中会計,税理士法人,求人なし,岡山県岡山市北区表町1-10-32アルバビル 4Ｆ,2015,代表社員 田中 一宏,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,税理士法人グローアップサポート,税理士法人,求人なし,沖縄県那覇市前島3-25-1,2016,代表社員 宮城 秀敏,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,税理士法人植松会計事務所,会計事務所,無,宮城県仙台市宮城野区鉄砲町中5-6,2004,代表社員 植松 正美,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,税理士法人プロフェッションズ,税理士法人,求人なし,宮城県仙台市青葉区二日町16-1二日町東急ビル7－Ｂ,2016,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,3 百万円,,
2024-08-01,税理士法人まえの,税理士法人,求人なし,京都府京都市下京区西洞院通綾小路下る綾西洞院町726,2016,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,紫野税理士法人,税理士法人,求人なし,京都府京都市北区紫野西藤ノ森町3-9,2015,代表社員 奥村 和義,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,税理士法人高知さくら会計,税理士法人,求人なし,高知県高知市本町3-6-37,2015,代表社員 西森 博,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,税理士法人ＩＫＧ,税理士法人,求人なし,埼玉県熊谷市問屋町2-4-18情報センタービル,2015,代表社員 飯島 賢二,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,税理士法人小島会計,税理士法人,求人なし,埼玉県蕨市中央3-3-15オクダヤビル3Ｆ,2016,代表社員 大山 廣白,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,税理士法人フォレスト,税理士法人,求人なし,埼玉県川越市大字鯨井新田6-1第3今泉ビル4Ｆ,2015,代表社員 森 拓也,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,税理士法人池田総合会計事務所,税理士法人,求人なし,埼玉県蕨市南町4-8-12,2015,代表社員 池田 陽介,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,税理士法人照国総合事務所,税理士法人,求人なし,鹿児島県鹿児島市荒田2-42-13,2016,代表社員 赤峰三千代,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,税理士法人新潟会計アシスト,税理士法人,求人なし,新潟県新潟市中央区長潟894-1,2006,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,税理士法人小野寺税務会計事務所,税理士法人,求人なし,新潟県新発田市大栄町2-7-7,2016,代表社員 小野寺眞夫,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
